date,sector,station_id,spores_gram,mean_temp_1daysbefore,mean_humidity_1daysbefore,min_temp_1daysbefore,max_temp_1daysbefore,min_humidity_1daysbefore,max_humidity_1daysbefore,mean_temp_3daysbefore,mean_humidity_3daysbefore,min_temp_3daysbefore,max_temp_3daysbefore,min_humidity_3daysbefore,max_humidity_3daysbefore,mean_temp_7daysbefore,mean_humidity_7daysbefore,mean_temp_30daysbefore,mean_humidity_30daysbefore,mean_temp_90daysbefore,mean_humidity_90daysbefore,mean_temp_15daysbefore,mean_humidity_15daysbefore
2023-03-28,H28,NVX_R712_00137A10000178AE,0,14.35909720266683,90.24395847311685,12.81999969482422,17.469999313354492,85.62000274658203,92.5500030517578,14.624699089267544,89.28877321875325,8.569999694824219,18.946666717529297,78.50333404541016,92.5500030517578,14.895793625296792,80.18468252821789,15.251633543705548,77.64700072925348,14.523247745653917,76.51617686979617,15.052688387234204,77.14990420455219
2023-04-04,H28,NVX_R712_00137A10000178AE,0,13.864057996998662,81.31623210095108,11.149999618530272,18.59000015258789,74.69666290283203,86.15333557128906,15.282880511295154,83.98865140006855,11.149999618530272,19.575000762939453,70.74666595458984,91.8133316,15.114309949432426,86.87908491293743,15.325690133945114,80.00890753508226,14.61654747206941,77.50128545965346,14.983926112076016,82.71634517619675
2023-04-11,H28,NVX_R712_00137A10000178AE,0,16.5670138994693,84.60159778562173,12.476666450500488,21.84000015258789,74.58000183105469,90.37999725341795,15.167430639266968,86.5562964544835,9.283333778381348,21.84000015258789,74.58000183105469,91.55333709716795,14.592321469678112,86.50080331156217,14.970991061373736,81.39244683560395,14.528259669533092,78.29801691222592,14.820367809096041,86.92687840297428
2023-04-18,H28,NVX_R712_00137A10000178AE,0,14.381736199061075,82.5220139820931,9.786666870117188,19.163333892822266,69.41666412353516,89.87666320800781,16.122199124760098,86.40347184071099,9.786666870117188,21.293333053588867,69.41666412353516,91.92666625976562,16.467033709793977,85.46998005820173,15.259025559800488,84.00131834532267,14.700325252514121,79.03471289589282,15.418636283553553,85.67411437928655
2023-05-02,H28,NVX_R712_00137A10000178AE,0,,,,,,,,,,,,,16.35407979288892,92.2732344464938,15.160840345972396,87.54524534816535,14.851574933841512,80.9647113660468,14.729896448023187,90.49475433960166
2023-05-09,H28,NVX_R712_00137A10000178AE,0,,,,,,,,,,,,,,,15.611697869147552,88.50614049329288,14.905350090688065,80.97894025976962,,
2023-05-16,H28,NVX_R712_00137A10000178AE,0,19.648402889498595,83.81361071289307,15.74666690826416,27.07333374023437,73.91666412353516,90.25499725341795,19.392939845718555,85.90439796456081,14.640000343322754,27.07333374023437,71.67333221435547,92.0500030517578,18.71145834924068,88.05444418588071,16.100764278306002,89.6245685376878,15.324570745842035,82.30298305924772,,
2023-05-30,H28,NVX_R712_00137A10000178AE,0,20.042777935450847,86.19000021633302,14.170000076293944,30.07999992370605,72.19666290283203,92.54666900634766,17.97902789373715,87.9632869296734,14.170000076293944,30.07999992370605,72.19666290283203,92.6999969482422,18.009176617554395,87.7053967430813,18.65779608800465,85.41674700115685,16.09863873959005,83.6055999942533,18.705949121025565,84.43063885369799
2023-06-14,H28,NVX_R712_00137A10000178AE,10000,20.528194308280945,87.38694413507405,14.243332862854004,29.52666664123535,72.0633316,93.40000153,19.922824064874572,82.40499967978975,13.123332977294922,32.413333892822266,55.79999923706055,93.40000153,19.775267833727998,79.9768054143442,19.239907434224953,84.0346203009184,16.939217506771904,84.72782401439082,19.77386574742433,83.63860174813884
2023-06-27,H28,NVX_R712_00137A10000178AE,0,19.778541763623554,87.25645796452473,15.366666793823242,23.656665802001957,80.76999664,91.16333008,19.75930549043515,88.01071739187417,15.366666793823242,24.706666946411133,80.76999664,91.72666931152344,20.526924536376708,89.2603670302925,19.843101849805024,85.87595709694581,17.82566021302366,86.4017560166685,20.079087935561468,87.9874142328794
2023-07-18,H28,NVX_R712_00137A10000178AE,0,20.03695653832477,87.419855532393,17.206666946411133,22.50666618347168,85.0,89.40666961669922,20.359464952195196,88.91732249359812,17.206666946411133,24.82999992370605,85.0,93.02999877929688,20.9637765382663,90.97083870996714,20.63010802422385,86.44178587164009,19.331238824876813,86.06550673803872,20.852276291203484,85.128030196116
2023-07-25,H28,NVX_R712_00137A10000178AE,35000,22.57277798645549,92.11645825674479,21.040000915527344,25.43000030517578,88.0,93.82333374023438,22.060509337271935,93.23449071251139,18.520000457763672,25.43000030517578,88.0,94.09666442871094,21.53296977242064,89.76789815686024,20.87690979319336,86.31117507854282,19.83034369047252,86.060091166295,21.33768531903102,89.698905907262
2023-08-01,H28,NVX_R712_00137A10000178AE,0,24.207361300747277,83.3775002166032,22.356666564941406,26.86333274841309,76.99333190917969,87.66000366210938,23.530393653432753,81.41902775254124,19.99333381652832,26.86333274841309,71.54000091552734,87.73000336,23.336230232600037,80.48627976015008,21.529421388553587,85.02116816547353,20.277951425928848,85.34929462070167,22.274757104897965,85.27994006343101
